InputID,TargetID,Distance,QCL_1,QCL_2
70307,95470,.346780899,2,.0785297438760005
43923,43930,.34795314,2,.0773575028760005
43930,43923,.34795314,2,.0773575028760005
43916,41975,.34864187,2,.0766687728760004
82893,82458,.348876315,2,.0764343278760005
85525,85256,.349531358,2,.0757792848760004
44539,44671,.350091229,2,.0752194138760005
44671,44539,.350091229,2,.0752194138760005
45522,80573,.352831593,2,.0724790498760005
43102,41377,.357016239,2,.0682944038760004
42695,42737,.357631309,2,.0676793338760004
42737,42695,.357631309,2,.0676793338760004
40556,40528,.361502757,2,.0638078858760004
42877,42913,.361992646,2,.0633179968760005
42913,42877,.361992646,2,.0633179968760005
95365,95522,.362036965,2,.0632736778760005
95522,95365,.362036965,2,.0632736778760005
99004,99336,.363531249,2,.0617793938760005
99336,99004,.363531249,2,.0617793938760005
43503,43506,.365306386,2,.0600042568760005
82762,82772,.366173115,2,.0591375278760005
41980,41996,.36742735,2,.0578832928760005
83169,83172,.369426389,2,.0558842538760004
83169,83171,.369426389,2,.0558842538760004
43175,43031,.371549995,2,.0537606478760004
85344,85481,.375032305,2,.0502783378760004
45820,45794,.376779643,2,.0485309998760005
43860,44055,.378553091,2,.0467575518760004
44055,43860,.378553091,2,.0467575518760004
83166,83173,.378658332,2,.0466523108760005
42266,42269,.378687283,2,.0466233598760005
42269,42266,.378687283,2,.0466233598760005
45527,45525,.378746113,2,.0465645298760005
41960,43920,.379073553,2,.0462370898760004
87433,87122,.382547652,2,.0427629908760004
42714,42695,.382642162,2,.0426684808760004
80574,80573,.382745526,2,.0425651168760005
96436,200253,.382898062,2,.0424125808760005
200253,96436,.382898062,2,.0424125808760005
80627,45514,.385315929,2,.0399947138760005
70117,70032,.385662712,2,.0396479308760004
43379,43335,.38689989,2,.0384107528760004
41850,41689,.388448892,2,.0368617508760005
44445,44409,.389667292,2,.0356433508760005
96023,96030,.394966553,2,.0303440898760005
96030,96023,.394966553,2,.0303440898760005
82921,95255,.395384681,2,.0299259618760004
95255,82921,.395384681,2,.0299259618760004
95134,95675,.396070913,2,.0292397298760004
40944,41217,.398098179,2,.0272124638760005
41217,40944,.398098179,2,.0272124638760005
200092,200093,.398660112,2,.0266505308760004
200093,200092,.398660112,2,.0266505308760004
70619,70618,.399774677,2,.0255359658760004
200279,200281,.400650185,2,.0246604578760005
200281,200279,.400650185,2,.0246604578760005
41770,41761,.401812929,2,.0234977138760005
42760,42746,.403241249,2,.0220693938760004
40443,40451,.403253156,2,.0220574868760005
40451,40443,.403253156,2,.0220574868760005
43328,43318,.406134144,2,.0191764988760005
45572,45519,.406977143,2,.0183334998760005
70613,70203,.408744382,2,.0165662608760004
85642,85634,.41214036,2,.0131702828760005
41829,41821,.412216004,2,.0130946388760004
96113,96137,.413776668,2,.0115339748760004
42869,42888,.419460066,2,.00585057687600044
42047,42049,.420059437,2,.00525120587600048
42049,42047,.420059437,2,.00525120587600048
95358,95535,.421227783,2,.00408285987600043
40934,40965,.421284683,2,.00402595987600046
40965,40934,.421284683,2,.00402595987600046
44586,44580,.421483776,2,.00382686687600048
85504,85458,.422246735,2,.00306390787600047
40581,41302,.42371413,2,.00159651287600043
41302,40581,.42371413,2,.00159651287600043
43602,43583,.424760544,2,.000550098876000438
41313,41302,.424921625,2,.00038901787600043
70110,70117,.426031556,2,.000720913123999523
42230,42264,.427216453,2,.00190581012399954
45764,45776,.427231206,2,.00192056312399952
45776,45764,.427231206,2,.00192056312399952
200269,200279,.428403512,2,.00309286912399953
96107,96113,.428726656,2,.00341601312399953
42917,42760,.430856232,2,.00554558912399955
41165,41170,.434712068,2,.00940142512399955
41170,41165,.434712068,2,.00940142512399955
41092,41136,.434724618,2,.00941397512399955
40791,40088,.440624529,2,.0153138861239995
40719,40791,.441539956,2,.0162293131239996
41958,43770,.442999844,2,.0176892011239995
43770,41958,.442999844,2,.0176892011239995
43084,43092,.444319914,2,.0190092711239995
95521,95502,.444709579,2,.0193989361239996
70604,70605,.4459222,2,.0206115571239995
70605,70604,.4459222,2,.0206115571239995
40463,40451,.450320474,2,.0250098311239996
43769,43770,.455580259,2,.0302696161239995
45781,45794,.457344788,2,.0320341451239995
96144,96107,.457669307,2,.0323586641239996
95106,95041,.462508359,2,.0371977161239995
42277,42300,.464953465,2,.0396428221239996
42300,42277,.464953465,2,.0396428221239996
41194,41154,.469531426,2,.0442207831239995
42424,42444,.4702065,2,.0448958571239996
42444,42424,.4702065,2,.0448958571239996
96259,200197,.481011866,2,.0557012231239996
200197,96259,.481011866,2,.0557012231239996
40886,40906,.482068358,2,.0567577151239995
42702,42687,.485456295,2,.0601456521239995
40766,40758,.486769964,2,.0614593211239995
87428,87421,.487313014,2,.0620023711239995
41716,41777,.489165492,2,.0638548491239995
41323,41347,.496337212,2,.0710265691239996
41347,41323,.496337212,2,.0710265691239996
41319,41323,.497887932,2,.0725772891239995
95217,95152,.497926908,2,.0726162651239995
40161,40463,.497982431,2,.0726717881239995
43000,43031,.49855427,2,.0732436271239996
45530,45532,.499506374,2,.0741957311239995
45532,45530,.499506374,2,.0741957311239995
200450,83053,.505263258,2,.0799526151239996
95509,95502,.505678459,2,.0803678161239995
44244,44234,.506333798,2,.0810231551239995
40126,40078,.50636959,2,.0810589471239996
45754,45751,.506937499,2,.0816268561239995
45754,45745,.506937499,2,.0816268561239995
85401,85410,.507671302,2,.0823606591239995
85410,85401,.507671302,2,.0823606591239995
70098,70104,.5099547,2,.0846440571239995
70104,70098,.5099547,2,.0846440571239995
41776,41740,.511467076,2,.0861564331239995
41950,41900,.511729347,2,.0864187041239995
44661,44679,.511750058,2,.0864394151239995
44679,44661,.511750058,2,.0864394151239995
41725,41761,.516574042,2,.0912633991239996
85381,85410,.517985847,2,.0926752041239996
44537,44539,.519201958,2,.0938913151239996
45372,45547,.519676811,2,.0943661681239995
41795,41804,.520348557,2,.0950379141239996
41804,41795,.520348557,2,.0950379141239996
82215,200043,.521834023,2,.0965233801239996
42739,42737,.523726174,2,.0984155311239995
85644,85344,.523812236,2,.0985015931239996
45603,45530,.539602531,2,.114291888124
40100,40084,.550906471,2,.125595828124
40835,40830,.561552529,2,.136241886124
43618,43583,.566267718,2,.140957075124
42352,44147,.574047841,2,.148737198123999
200289,200279,.578181032,2,.152870389124
70079,70032,.580133516,2,.154822873124
87436,87407,.584352913,2,.159042270124
70040,70060,.584873905,2,.159563262124
70060,70040,.584873905,2,.159563262124
42604,41829,.586838087,2,.161527444123999
42193,42269,.600958047,2,.175647404124
41755,41775,.607887356,2,.182576713124
41775,41755,.607887356,2,.182576713124
95401,95230,.613399422,2,.188088779124
45921,45934,.621982834,2,.196672191124
45934,45921,.621982834,2,.196672191124
87442,87453,.623513297,2,.198202654124
87453,87442,.623513297,2,.198202654124
41130,43441,.626030801,2,.200720158124
43441,41130,.626030801,2,.200720158124
45809,45820,.640653537,2,.215342894124
42017,42008,.645251412,2,.219940769124
70596,70597,.656937899,2,.231627256124
96341,44468,.661559344,2,.236248701124
40980,40996,.66582245,2,.240511807123999
40996,40980,.66582245,2,.240511807123999
42238,42256,.668321328,2,.243010685124
44553,44563,.672687937,2,.247377294124
96424,96423,.677017563,2,.251706920124
41935,41906,.678275108,2,.252964465124
42073,42049,.680887927,2,.255577284124
80284,99341,.68752881,2,.262218167124
99341,80284,.68752881,2,.262218167124
45629,45372,.701396965,2,.276086322124
200080,45934,.731875639,3,.248575179971429
43783,44244,.749186989,3,.231263829971429
200284,200269,.755073805,3,.225377013971429
200169,200326,.773880065,3,.206570753971429
200326,200169,.773880065,3,.206570753971429
70594,70595,.777303515,3,.203147303971429
70595,70594,.777303515,3,.203147303971429
43738,43932,.791036968,3,.189413850971429
43932,43738,.791036968,3,.189413850971429
44044,43783,.802292085,3,.178158733971429
70156,70104,.825852,3,.154598818971429
44621,44580,.834654204,3,.145796614971429
44496,44482,.835491436,3,.144959382971429
70610,70613,.850923073,3,.129527745971429
45453,200169,.900747747,3,.0797030719714287
43911,44143,.92979317,3,.0506576489714288
44143,43911,.92979317,3,.0506576489714288
40638,40719,.937564348,3,.0428864709714287
40655,40755,.984822422,3,.00437160302857131
99034,99041,.995019683,3,.0145688640285713
99041,99034,.995019683,3,.0145688640285713
42171,42193,1.018235308,3,.0377844890285712
45412,45629,1.026280006,3,.0458291870285712
41886,41804,1.032127997,3,.0516771780285712
42524,43860,1.057492793,3,.0770419740285713
42147,42184,1.106341852,3,.125891033028571
42184,42147,1.106341852,3,.125891033028571
200069,200080,1.120612546,3,.140161727028571
70178,70610,1.239438002,3,.258987183028571
70609,70614,1.255759666,3,.275308847028571
70614,70609,1.255759666,3,.275308847028571
44098,43911,1.315039062,3,.334588243028571
70620,96144,1.317109784,3,.336658965028571
99350,99034,1.327936388,3,.347485569028571
80004,45445,1.394753192,3,.414302373028571
